TXNAME,SYMBOL
ENSMUST00000140262.1,Tpst2
ENSMUST00000024724.13,Crisp2
ENSMUST00000232709.1,Crisp2
ENSMUST00000233529.1,Crisp2
ENSMUST00000233679.1,Crisp2
ENSMUST00000124399.1,Crisp2
ENSMUST00000141204.1,Crisp2
ENSMUST00000144243.7,Crisp2
ENSMUST00000131699.7,Crisp2
ENSMUST00000099343.1,Nr2c1
ENSMUST00000105290.8,Nr2c1
ENSMUST00000092213.10,Nr2c1
ENSMUST00000113460.7,Nr2c2
ENSMUST00000113463.7,Nr2c2
ENSMUST00000133133.1,Nr2c2
ENSMUST00000146175.1,Nr2c2
ENSMUST00000133321.1,Nr2c2
ENSMUST00000204349.1,Nr2c2
ENSMUST00000129178.7,Hsp90b1
ENSMUST00000146897.1,Hsp90b1
ENSMUST00000020238.13,Hsp90b1
ENSMUST00000129413.1,Hsp90b1
ENSMUST00000134515.1,Hsp90b1
ENSMUST00000113064.7,Traf1
ENSMUST00000141238.1,Traf1
ENSMUST00000156479.2,Traf1
ENSMUST00000129131.7,Traf1
ENSMUST00000201690.1,Traf1
ENSMUST00000172159.7,Traf1
ENSMUST00000028234.11,Traf1
ENSMUST00000135870.1,Traf1
ENSMUST00000028311.12,Traf2
ENSMUST00000114234.1,Traf2
ENSMUST00000151742.1,Traf2
ENSMUST00000117269.7,Traf3
ENSMUST00000139162.7,Traf3
ENSMUST00000021706.10,Traf3
ENSMUST00000060274.6,Traf3
ENSMUST00000143395.1,Traf3
ENSMUST00000149437.7,Traf4
ENSMUST00000148218.1,Traf4
ENSMUST00000017530.3,Traf4
ENSMUST00000085573.11,Traf5
ENSMUST00000195815.1,Traf5
ENSMUST00000192628.1,Traf5
ENSMUST00000193355.1,Traf5
ENSMUST00000004949.7,Traf6
ENSMUST00000144063.1,Traf6
ENSMUST00000143341.1,Traf6
ENSMUST00000174840.1,Tnfsf10
ENSMUST00000046383.11,Tnfsf10
ENSMUST00000194191.1,Traip
ENSMUST00000194538.5,Traip
ENSMUST00000192567.1,Traip
ENSMUST00000194271.1,Traip
ENSMUST00000049348.8,Traip
ENSMUST00000195803.1,Traip
ENSMUST00000193715.1,Traip
ENSMUST00000054534.3,Trap1a
ENSMUST00000093801.9,Plscr1
ENSMUST00000186364.1,Plscr1
ENSMUST00000187952.1,Plscr1
ENSMUST00000112053.1,Trex1
ENSMUST00000112503.2,Trf
ENSMUST00000190051.1,Trf
ENSMUST00000035158.15,Trf
ENSMUST00000168142.7,Trf
ENSMUST00000170904.1,Trf
ENSMUST00000164377.1,Trf
ENSMUST00000165296.7,Trf
ENSMUST00000126359.1,Trf
ENSMUST00000112645.7,Trf
ENSMUST00000128285.1,Tfrc
ENSMUST00000023486.14,Tfrc
ENSMUST00000137901.1,Tfrc
ENSMUST00000155929.1,Tfrc
ENSMUST00000120680.1,Tfrc
ENSMUST00000231912.1,Tfrc
ENSMUST00000124243.1,Tfrc
ENSMUST00000006046.4,Trh
ENSMUST00000227505.1,Trhr
ENSMUST00000038856.13,Trhr
ENSMUST00000110289.3,Trhr
ENSMUST00000226626.1,Trhr
ENSMUST00000197816.1,Trip6
ENSMUST00000024119.10,Trip6
ENSMUST00000199121.1,Trip6
ENSMUST00000199564.1,Trip6
ENSMUST00000041589.5,Tob1
ENSMUST00000147512.1,Trp53
ENSMUST00000130540.1,Trp53
ENSMUST00000171247.7,Trp53
ENSMUST00000005371.11,Trp53
ENSMUST00000108657.3,Trp53
ENSMUST00000108658.9,Trp53
ENSMUST00000065523.11,Trp63
ENSMUST00000115308.8,Trp63
ENSMUST00000115305.1,Trp63
ENSMUST00000115310.8,Trp63
ENSMUST00000115307.7,Trp63
ENSMUST00000115304.7,Trp63
ENSMUST00000040231.12,Trp63
ENSMUST00000115306.7,Trp63
ENSMUST00000097762.10,Trp73
ENSMUST00000105643.7,Trp73
ENSMUST00000139634.1,Trp73
ENSMUST00000097763.9,Trp73
ENSMUST00000155642.1,Trp73
ENSMUST00000105644.8,Trp73
ENSMUST00000133533.7,Trp73
ENSMUST00000189137.6,Trpc1
ENSMUST00000186235.1,Trpc1
ENSMUST00000053785.9,Trpc1
ENSMUST00000190497.1,Trpc1
ENSMUST00000190604.6,Trpc1
ENSMUST00000124189.2,Trpc2
ENSMUST00000146475.1,Trpc3
ENSMUST00000029271.4,Trpc3
ENSMUST00000133542.1,Trpc3
ENSMUST00000199399.4,Trpc4
ENSMUST00000200048.4,Trpc4
ENSMUST00000200341.1,Trpc4
ENSMUST00000029311.10,Trpc4
ENSMUST00000199359.1,Trpc4
ENSMUST00000198444.1,Trpc4
ENSMUST00000148240.1,Trpc5
ENSMUST00000040184.3,Trpc5
ENSMUST00000217462.1,Trpc6
ENSMUST00000050433.7,Trpc6
ENSMUST00000214596.1,Trpc6
ENSMUST00000151751.1,Tpt1
ENSMUST00000134040.1,Tpt1
ENSMUST00000142061.2,Tpt1
ENSMUST00000125146.1,Tpt1
ENSMUST00000128889.1,Tpt1
ENSMUST00000110894.8,Tpt1
ENSMUST00000150047.7,Tpt1
ENSMUST00000154533.7,Tpt1
ENSMUST00000070380.4,Prss2
ENSMUST00000096003.6,Prss3
ENSMUST00000031913.4,Try4
ENSMUST00000123681.1,Ctr9
ENSMUST00000143818.1,Ctr9
ENSMUST00000005749.5,Ctr9
ENSMUST00000146709.1,Ctr9
ENSMUST00000140220.1,Ctr9
ENSMUST00000146558.1,Ctr9
ENSMUST00000157025.7,Ctr9
ENSMUST00000152019.1,Ctr9
ENSMUST00000226284.1,Tsc2
ENSMUST00000227804.1,Tsc2
ENSMUST00000097373.1,Tsc2
ENSMUST00000226398.1,Tsc2
ENSMUST00000227607.1,Tsc2
ENSMUST00000227330.1,Tsc2
ENSMUST00000226428.1,Tsc2
ENSMUST00000227094.1,Tsc2
ENSMUST00000228729.1,Tsc2
ENSMUST00000227543.1,Tsc2
ENSMUST00000226242.1,Tsc2
ENSMUST00000227658.1,Tsc2
ENSMUST00000227509.1,Tsc2
ENSMUST00000228412.1,Tsc2
ENSMUST00000226473.1,Tsc2
ENSMUST00000226691.1,Tsc2
ENSMUST00000228220.1,Tsc2
ENSMUST00000227754.1,Tsc2
ENSMUST00000227745.1,Tsc2
ENSMUST00000143413.2,Tsg101
ENSMUST00000211595.1,Tsg101
ENSMUST00000210664.1,Tsg101
ENSMUST00000140693.1,Tsg101
ENSMUST00000156335.8,Tsg101
ENSMUST00000211076.1,Tsg101
ENSMUST00000209538.1,Tsg101
ENSMUST00000146130.1,Tsg101
ENSMUST00000014546.14,Tsg101
ENSMUST00000024832.8,Rsph1
ENSMUST00000235144.1,Rsph1
ENSMUST00000236379.1,Rsph1
ENSMUST00000172026.7,Tshb
ENSMUST00000029450.9,Tshb
ENSMUST00000197322.1,Tshb
ENSMUST00000170856.5,Tshb
ENSMUST00000200041.4,Tshb
ENSMUST00000021343.7,Tshr
ENSMUST00000021346.13,Tshr
ENSMUST00000221216.1,Tshr
ENSMUST00000182089.1,Tsix
ENSMUST00000152916.1,Tsix
ENSMUST00000211291.1,Tsix
ENSMUST00000027623.8,Tsn
ENSMUST00000188882.1,Tsn
ENSMUST00000186608.6,Tsn
ENSMUST00000188512.6,Tsn
ENSMUST00000189768.6,Tsn
ENSMUST00000172304.7,Tspy-ps
ENSMUST00000169014.2,Tspy-ps
ENSMUST00000061372.6,Tspyl1
ENSMUST00000010904.4,Phlda2
ENSMUST00000046937.3,Tssk1
ENSMUST00000055374.7,Tssk2
ENSMUST00000208475.1,Tsks
ENSMUST00000207719.1,Tsks
ENSMUST00000120929.8,Tsks
ENSMUST00000080233.8,Tsks
ENSMUST00000058659.8,Tst
ENSMUST00000209927.1,Rpl13a
ENSMUST00000209212.1,Rpl13a
ENSMUST00000210191.1,Rpl13a
ENSMUST00000209967.1,Rpl13a
ENSMUST00000209711.1,Rpl13a
ENSMUST00000209815.1,Rpl13a
ENSMUST00000210918.1,Rpl13a
ENSMUST00000211494.1,Rpl13a
ENSMUST00000209626.1,Rpl13a
ENSMUST00000210073.1,Rpl13a
ENSMUST00000210967.1,Rpl13a
ENSMUST00000210792.1,Rpl13a
ENSMUST00000210931.2,Rpl13a
ENSMUST00000211438.1,Rpl13a
ENSMUST00000210134.1,Rpl13a
ENSMUST00000150350.8,Rpl13a
ENSMUST00000209812.1,Rpl13a
ENSMUST00000209965.1,Rpl13a
ENSMUST00000211037.1,Rpl13a
ENSMUST00000229951.1,Gfus
ENSMUST00000230364.1,Gfus
ENSMUST00000229289.1,Gfus
ENSMUST00000229641.1,Gfus
ENSMUST00000229085.1,Gfus
ENSMUST00000230610.1,Gfus
ENSMUST00000230485.1,Gfus
ENSMUST00000023231.6,Gfus
ENSMUST00000230736.1,Gfus
ENSMUST00000229997.1,Gfus
ENSMUST00000229786.1,Gfus
ENSMUST00000230884.1,Gfus
ENSMUST00000229668.1,Gfus
ENSMUST00000230454.1,Gfus
ENSMUST00000123676.1,Psmd3
ENSMUST00000142790.1,Psmd3
ENSMUST00000152102.1,Psmd3
ENSMUST00000017365.14,Psmd3
ENSMUST00000149489.7,Psmd3
ENSMUST00000033691.4,Tsx
ENSMUST00000150097.7,Ttc3
ENSMUST00000139513.8,Ttc3
ENSMUST00000143145.7,Ttc3
ENSMUST00000154243.7,Ttc3
ENSMUST00000153062.7,Ttc3
ENSMUST00000152117.7,Ttc3
ENSMUST00000231915.1,Ttc3
ENSMUST00000231850.1,Ttc3
ENSMUST00000122895.7,Ttc3
ENSMUST00000127911.7,Ttc3
ENSMUST00000153988.8,Ttc3
ENSMUST00000145432.7,Ttc3
ENSMUST00000130960.7,Ttc3
ENSMUST00000127667.7,Ttc3
ENSMUST00000141856.7,Ttc3
ENSMUST00000151192.7,Ttc3
ENSMUST00000145883.1,Ttc3
ENSMUST00000232395.1,Ttc3
ENSMUST00000232660.1,Ttc3
ENSMUST00000117648.8,Ttc3
ENSMUST00000147352.7,Ttc3
ENSMUST00000149753.7,Ttc3
ENSMUST00000151770.7,Ttc3
ENSMUST00000231569.1,Ttc3
ENSMUST00000147046.7,Ttc3
ENSMUST00000149885.7,Ttc3
ENSMUST00000129536.1,Ttc3
ENSMUST00000119131.2,Ttc3
ENSMUST00000154196.1,Ttc3
ENSMUST00000139607.1,Ttc3
ENSMUST00000232368.1,Ttc3
ENSMUST00000150346.7,Ttc3
ENSMUST00000155692.7,Ttc3
ENSMUST00000141176.1,Ttc3
ENSMUST00000141192.7,Ttc3
ENSMUST00000142786.7,Ttf1
ENSMUST00000130506.1,Ttf1
ENSMUST00000100237.3,Ttf1
ENSMUST00000122866.1,Ttf1
ENSMUST00000070524.4,Tgoln1
ENSMUST00000188445.6,Ttk
ENSMUST00000185913.6,Ttk
ENSMUST00000191484.1,Ttk
ENSMUST00000186277.1,Ttk
ENSMUST00000070326.13,Ttk
ENSMUST00000189727.1,Ttk
ENSMUST00000111882.8,Ttn
ENSMUST00000111846.8,Ttn
ENSMUST00000149616.7,Ttn
ENSMUST00000130915.7,Ttn
ENSMUST00000134720.7,Ttn
ENSMUST00000148747.7,Ttn
ENSMUST00000099981.9,Ttn
ENSMUST00000126515.1,Ttn
ENSMUST00000152185.7,Ttn
ENSMUST00000155365.7,Ttn
ENSMUST00000099980.9,Ttn
ENSMUST00000123448.1,Ttn
ENSMUST00000138542.1,Ttn
ENSMUST00000139832.1,Ttn
ENSMUST00000147048.1,Ttn
ENSMUST00000128071.7,Ttn
ENSMUST00000123804.7,Ttn
ENSMUST00000140091.7,Ttn
ENSMUST00000011934.12,Ttn
ENSMUST00000150741.1,Ttn
ENSMUST00000142251.7,Ttn
ENSMUST00000137854.7,Ttn
ENSMUST00000156257.1,Ttn
ENSMUST00000075312.4,Ttr
ENSMUST00000147943.1,Tub
ENSMUST00000119474.1,Tub
ENSMUST00000207583.1,Tub
ENSMUST00000033341.11,Tub
ENSMUST00000097014.6,Tuba1a
ENSMUST00000134214.2,Tuba1b
ENSMUST00000077577.7,Tuba1b
ENSMUST00000140969.1,Tuba1b
ENSMUST00000088246.5,Tuba3a
ENSMUST00000079464.12,Tuba4a
ENSMUST00000186213.6,Tuba4a
ENSMUST00000187103.1,Tuba4a
ENSMUST00000188593.1,Tuba4a
ENSMUST00000189131.1,Tuba4a
ENSMUST00000186971.1,Tuba4a
ENSMUST00000186758.6,Tuba4a
ENSMUST00000190717.6,Tuba4a
ENSMUST00000230447.1,Tuba1c
ENSMUST00000058914.9,Tuba1c
ENSMUST00000087445.6,Tuba3b
ENSMUST00000056427.9,Tubb2a
ENSMUST00000071134.3,Tubb3
ENSMUST00000212743.1,Tubb3
ENSMUST00000071135.5,Tubb4a
ENSMUST00000001566.9,Tubb5
ENSMUST00000156050.1,Tubb5
ENSMUST00000173253.1,Tubb5
ENSMUST00000134978.2,Tubb5
ENSMUST00000200407.1,Tuft1
ENSMUST00000196496.1,Tuft1
ENSMUST00000006123.10,Tuft1
ENSMUST00000196655.4,Tuft1
ENSMUST00000198456.1,Tuft1
ENSMUST00000196733.4,Tuft1
ENSMUST00000233921.1,Tulp1
ENSMUST00000130877.1,Tulp1
ENSMUST00000148188.8,Tulp1
ENSMUST00000125876.1,Tulp1
ENSMUST00000233420.1,Tulp1
ENSMUST00000041819.13,Tulp1
ENSMUST00000150341.8,Tulp1
ENSMUST00000142143.2,Tulp1
ENSMUST00000131604.2,Tulp1
ENSMUST00000146493.2,Tulp1
ENSMUST00000140250.7,Tulp1
ENSMUST00000123797.7,Tulp1
ENSMUST00000114794.1,Tulp1
ENSMUST00000129375.7,Tulp1
ENSMUST00000001562.8,Tulp3
ENSMUST00000138313.5,Tulp3
ENSMUST00000157005.2,Tulp3
ENSMUST00000128708.1,Tulp3
ENSMUST00000133134.2,Tulp3
ENSMUST00000049089.6,Twist1
ENSMUST00000127377.1,Tnfrsf4
ENSMUST00000143576.1,Tnfrsf4
ENSMUST00000030952.5,Tnfrsf4
ENSMUST00000028024.4,Tnfsf4
ENSMUST00000197313.4,Txk
ENSMUST00000198970.4,Txk
ENSMUST00000197843.2,Txk
ENSMUST00000198464.2,Txk
ENSMUST00000198798.4,Txk
ENSMUST00000169534.5,Txk
ENSMUST00000113604.9,Txk
ENSMUST00000030051.5,Txn1
ENSMUST00000221826.1,Cmpk2
ENSMUST00000020969.4,Cmpk2
ENSMUST00000221060.1,Cmpk2
ENSMUST00000220466.1,Cmpk2
ENSMUST00000154751.5,Tyms
ENSMUST00000146520.4,Tyms
ENSMUST00000134298.7,Tyms
ENSMUST00000198095.1,Tyms
ENSMUST00000196872.1,Tyms
ENSMUST00000141630.7,Tyms
ENSMUST00000026846.10,Tyms
ENSMUST00000138520.1,Tyms
ENSMUST00000196095.4,Tyms
ENSMUST00000219550.1,Tyms-ps
ENSMUST00000207164.1,Tyr
ENSMUST00000004770.6,Tyr
ENSMUST00000028763.9,Tyro3
ENSMUST00000130456.1,Tyro3
ENSMUST00000148343.7,Tyro3
ENSMUST00000110783.7,Tyro3
ENSMUST00000147761.7,Tyro3
ENSMUST00000137135.1,Tyro3
ENSMUST00000135726.1,Tyro3
ENSMUST00000147636.7,Tyro3
ENSMUST00000032800.9,Tyrobp
ENSMUST00000208125.1,Tyrobp
ENSMUST00000207982.1,Tyrobp
ENSMUST00000133932.1,Tyrp1
ENSMUST00000102831.7,Tyrp1
ENSMUST00000133655.7,Tyrp1
ENSMUST00000006151.12,Tyrp1
ENSMUST00000229075.1,Zrsr1
ENSMUST00000230879.1,Zrsr1
ENSMUST00000049506.7,Zrsr1
ENSMUST00000112289.8,Zrsr2
ENSMUST00000090840.9,Zrsr2
ENSMUST00000132350.1,Zrsr2
ENSMUST00000145962.1,Zrsr2
ENSMUST00000127370.2,Zrsr2
ENSMUST00000139166.1,Zrsr2
ENSMUST00000147928.7,Zrsr2
ENSMUST00000124719.1,Zrsr2
ENSMUST00000208419.1,U2af2
ENSMUST00000207523.1,U2af2
ENSMUST00000207498.1,U2af2
ENSMUST00000165399.1,U2af2
ENSMUST00000207926.1,U2af2
ENSMUST00000005041.14,U2af2
ENSMUST00000209099.1,U2af2
ENSMUST00000207960.1,U2af2
ENSMUST00000207097.1,U2af2
ENSMUST00000140679.7,Uba52
ENSMUST00000124967.1,Uba52
ENSMUST00000129909.7,Uba52
ENSMUST00000125184.7,Uba52
ENSMUST00000127793.1,Uba52
ENSMUST00000165126.8,Uba52
ENSMUST00000121623.7,Uba52
ENSMUST00000081940.10,Uba52
ENSMUST00000135446.7,Uba52
ENSMUST00000136938.1,Ubb
ENSMUST00000019649.3,Ubb
ENSMUST00000136312.1,Ubc
ENSMUST00000156249.1,Ubc
ENSMUST00000108707.2,Ubc
ENSMUST00000165394.8,Ube2m
ENSMUST00000131837.7,Ube2m
ENSMUST00000138357.8,Ube2m
ENSMUST00000156389.1,Ube2m
ENSMUST00000005714.13,Ube2m
ENSMUST00000125964.7,Ube2m
ENSMUST00000126827.1,Ube2m
ENSMUST00000123541.1,Ube2m
ENSMUST00000130914.7,Ube2e3
ENSMUST00000153614.7,Ube2e3
ENSMUST00000121433.1,Ube2e3
ENSMUST00000153266.1,Ube2e3
ENSMUST00000028398.13,Ube2e3
ENSMUST00000124120.1,Ube2e3
ENSMUST00000138864.1,Ube2e3
ENSMUST00000160266.7,Ube2e1
ENSMUST00000022296.6,Ube2e1
ENSMUST00000225612.1,Ube2e1
ENSMUST00000162831.1,Ube2e1
ENSMUST00000161580.1,Ube2e1
ENSMUST00000232668.1,Ube2l3
ENSMUST00000232594.1,Ube2l3
ENSMUST00000232035.1,Ube2l3
ENSMUST00000231557.1,Ube2l3
ENSMUST00000231643.1,Ube2l3
ENSMUST00000232514.1,Ube2l3
ENSMUST00000090192.11,Ube2l3
ENSMUST00000232139.1,Ube2l3
ENSMUST00000174001.7,Ube2i
ENSMUST00000049911.15,Ube2i
ENSMUST00000172868.7,Ube2i
ENSMUST00000172587.7,Ube2i
ENSMUST00000172520.1,Ube2i
ENSMUST00000173621.7,Ube2i
ENSMUST00000172462.1,Ube2i
ENSMUST00000173084.7,Ube2i
ENSMUST00000173713.7,Ube2i
ENSMUST00000173231.1,Ube2i
ENSMUST00000172569.1,Ube2i
ENSMUST00000174031.7,Ube2i
ENSMUST00000172618.7,Ube2i
ENSMUST00000174216.7,Ube2i
ENSMUST00000203215.1,Uba3
ENSMUST00000164744.7,Uba3
ENSMUST00000204056.1,Uba3
ENSMUST00000089287.6,Uba3
ENSMUST00000204391.1,Uba3
ENSMUST00000152235.7,Uba1
ENSMUST00000136915.1,Uba1
ENSMUST00000137892.7,Uba1
ENSMUST00000130694.1,Uba1
ENSMUST00000001989.8,Uba1
ENSMUST00000089217.10,Uba1
ENSMUST00000190013.6,Uba1y
ENSMUST00000115894.2,Uba1y
ENSMUST00000016452.10,Ube2a
ENSMUST00000202783.1,Ube2a
ENSMUST00000202991.3,Ube2a
ENSMUST00000202812.1,Ube2a
ENSMUST00000201068.3,Ube2a
ENSMUST00000200835.3,Ube2a
ENSMUST00000201117.3,Ube2a
ENSMUST00000201050.1,Ube2a
ENSMUST00000147833.1,Ube2b
ENSMUST00000020657.12,Ube2b
ENSMUST00000124699.1,Ube2b
ENSMUST00000109086.7,Ube2b
ENSMUST00000174510.7,Ube2g2
ENSMUST00000172813.1,Ube2g2
ENSMUST00000174546.7,Ube2g2
ENSMUST00000172772.1,Ube2g2
ENSMUST00000173360.1,Ube2g2
ENSMUST00000102993.9,Ube2h
ENSMUST00000128141.7,Ube2h
ENSMUST00000148744.1,Ube2h
ENSMUST00000094543.2,Ube2h
ENSMUST00000202945.3,Ube3a
ENSMUST00000107537.4,Ube3a
ENSMUST00000202440.3,Ube3a
ENSMUST00000200758.3,Ube3a
ENSMUST00000202207.3,Ube3a
ENSMUST00000201794.3,Ube3a
ENSMUST00000208313.1,Ube3a
ENSMUST00000202685.1,Ube3a
ENSMUST00000200709.1,Ube3a
ENSMUST00000202247.3,Ube3a
ENSMUST00000200781.3,Ube3a
ENSMUST00000201480.1,Ube3a
ENSMUST00000201409.3,Ube3a
ENSMUST00000202288.1,Ube3a
ENSMUST00000201162.1,Ube3a
ENSMUST00000207686.1,Ube3a
ENSMUST00000085614.5,Usp12
ENSMUST00000138202.7,Usp12
ENSMUST00000124009.1,Usp12
ENSMUST00000091374.8,Sumo1
ENSMUST00000191158.6,Sumo1
ENSMUST00000185265.1,Sumo1
ENSMUST00000123857.1,Sumo1
ENSMUST00000216558.1,Ubp1
ENSMUST00000009885.13,Ubp1
ENSMUST00000216293.1,Ubp1
ENSMUST00000084885.11,Ubp1
ENSMUST00000116492.2,Ubp1
ENSMUST00000216891.1,Ubp1
ENSMUST00000214095.1,Ubp1
ENSMUST00000129790.1,Ubr1
ENSMUST00000028728.5,Ubr1
ENSMUST00000135891.1,Ubr1
ENSMUST00000154023.1,Ubr1
ENSMUST00000153868.1,Ubr1
ENSMUST00000138824.1,Ubr1
ENSMUST00000133408.1,Ubr1
ENSMUST00000202339.1,Uchl1
ENSMUST00000031131.10,Uchl1
ENSMUST00000176015.4,Uchl1
ENSMUST00000177194.2,Uchl1
ENSMUST00000108982.10,Usp10
ENSMUST00000135210.1,Usp10
ENSMUST00000142432.7,Usp10
ENSMUST00000143615.7,Usp10
ENSMUST00000137310.1,Usp10
ENSMUST00000144458.7,Usp10
ENSMUST00000148767.1,Usp10
ENSMUST00000125066.1,Usp10
ENSMUST00000139648.1,Usp10
ENSMUST00000108988.8,Usp10
ENSMUST00000134729.1,Usp10
ENSMUST00000141042.1,Usp5
ENSMUST00000154189.1,Usp5
ENSMUST00000122110.7,Usp5
ENSMUST00000146098.1,Usp5
ENSMUST00000153306.1,Usp5
ENSMUST00000142058.7,Usp5
ENSMUST00000047510.9,Usp5
ENSMUST00000131805.1,Usp5
ENSMUST00000129159.1,Usp5
ENSMUST00000201184.1,Ucn
ENSMUST00000043475.6,Ucn
ENSMUST00000034146.4,Ucp1
ENSMUST00000151221.7,Ucp2
ENSMUST00000129324.7,Ucp2
ENSMUST00000133044.2,Ucp2
ENSMUST00000126381.2,Ucp2
ENSMUST00000133498.1,Ucp2
ENSMUST00000138673.1,Ucp2
ENSMUST00000149808.1,Ucp2
ENSMUST00000207890.1,Ucp2
ENSMUST00000207748.1,Ucp2
ENSMUST00000153287.7,Ucp2
ENSMUST00000126534.7,Ucp2
ENSMUST00000133850.1,Ucp3
ENSMUST00000128044.7,Ucp3
ENSMUST00000032958.13,Ucp3
ENSMUST00000107059.1,Ucp3
ENSMUST00000164795.1,Ufd1
ENSMUST00000005394.12,Ufd1
ENSMUST00000172013.8,Ufd1
ENSMUST00000171789.7,Ufd1
ENSMUST00000163695.2,Ufd1
ENSMUST00000166352.1,Ufd1
ENSMUST00000172451.1,Ufd1
ENSMUST00000115578.9,Ufd1
ENSMUST00000232311.1,Ufd1
ENSMUST00000168822.1,Ufd1
ENSMUST00000170325.1,Ufd1
ENSMUST00000208397.1,Slc35a2
ENSMUST00000153620.2,Slc35a2
ENSMUST00000208718.1,Slc35a2
ENSMUST00000096514.10,Slc35a2
ENSMUST00000155967.2,Slc35a2
ENSMUST00000123277.7,Slc35a2
ENSMUST00000115660.11,Slc35a2
ENSMUST00000208633.1,Slc35a2
ENSMUST00000115663.9,Slc35a2
ENSMUST00000208640.1,Slc35a2
ENSMUST00000207114.1,Slc35a2
ENSMUST00000030074.7,Ugcg
ENSMUST00000133996.1,Ugcg
ENSMUST00000128227.1,Ugcg
ENSMUST00000155153.1,Ugcg
ENSMUST00000125375.7,Ugdh
ENSMUST00000031103.13,Ugdh
ENSMUST00000139402.2,Ugdh
ENSMUST00000131263.2,Ugdh
ENSMUST00000049289.8,Ugt1a2
ENSMUST00000113139.1,Ugt1a2
ENSMUST00000067790.6,Ugt2b5
ENSMUST00000057944.11,Ugt8a
ENSMUST00000198610.1,Ugt8a
ENSMUST00000196481.1,Ugt8a
ENSMUST00000121805.8,Dpysl3
ENSMUST00000118043.7,Dpysl3
ENSMUST00000025379.13,Dpysl3
ENSMUST00000237707.1,Dpysl3
ENSMUST00000118071.1,Dpysl3
ENSMUST00000124207.7,Dpysl3
ENSMUST00000196094.4,Ulk1
ENSMUST00000198561.1,Ulk1
ENSMUST00000200299.1,Ulk1
ENSMUST00000199568.1,Ulk1
ENSMUST00000197768.1,Ulk1
ENSMUST00000199717.1,Ulk1
ENSMUST00000031490.10,Ulk1
ENSMUST00000196883.1,Ulk1
ENSMUST00000198470.1,Ulk1
ENSMUST00000196440.4,Ulk1
ENSMUST00000200099.1,Ulk1
ENSMUST00000207460.1,Umod
ENSMUST00000207261.1,Umod
ENSMUST00000033263.5,Umod
ENSMUST00000207378.1,Umod
ENSMUST00000207729.1,Umod
ENSMUST00000209095.1,Umod
ENSMUST00000142797.1,Uck1
ENSMUST00000002625.14,Uck1
ENSMUST00000138133.1,Uck1
ENSMUST00000134351.1,Uck1
ENSMUST00000133804.1,Uck1
ENSMUST00000131990.1,Umps
ENSMUST00000023510.6,Umps
ENSMUST00000100755.3,Unc119
ENSMUST00000155471.1,Unc119
ENSMUST00000125720.1,Unc119
ENSMUST00000108295.7,Unc119
ENSMUST00000149161.1,Unc119
ENSMUST00000002127.13,Unc119
ENSMUST00000154700.1,Unc119
ENSMUST00000207569.1,Unc13b
ENSMUST00000079978.12,Unc13b
ENSMUST00000207708.1,Unc13b
ENSMUST00000151611.8,Unc13b
ENSMUST00000126878.1,Unc13b
ENSMUST00000149945.2,Unc13b
ENSMUST00000153168.2,Unc13b
ENSMUST00000132310.8,Unc13b
ENSMUST00000127597.1,Unc13b
ENSMUST00000107952.8,Unc13b
ENSMUST00000163653.7,Unc13b
ENSMUST00000145899.1,Unc13b
ENSMUST00000143653.2,Unc13b
ENSMUST00000107953.8,Unc13b
ENSMUST00000168032.1,Unc13b
ENSMUST00000171234.1,Unc13b
ENSMUST00000075282.9,Unc5c
ENSMUST00000151007.5,Unc5c
ENSMUST00000142762.1,Unc5c
ENSMUST00000123631.1,Unc5c
ENSMUST00000106236.8,Unc5c
ENSMUST00000155416.4,Unc5c
ENSMUST00000130636.7,Unc5c
ENSMUST00000174792.1,Uncx
ENSMUST00000172997.2,Uncx
ENSMUST00000137402.1,Ung
ENSMUST00000102584.10,Ung
ENSMUST00000143455.5,Ung
ENSMUST00000112275.7,Ung
ENSMUST00000031587.12,Ung
ENSMUST00000195608.1,Usp4
ENSMUST00000194224.5,Usp4
ENSMUST00000194034.1,Usp4
ENSMUST00000193093.1,Usp4
ENSMUST00000035237.11,Usp4
ENSMUST00000194939.1,Usp4
ENSMUST00000192750.1,Usp4
ENSMUST00000193288.5,Usp4
ENSMUST00000194959.5,Usp4
ENSMUST00000111355.7,Nr1h3
ENSMUST00000111356.7,Nr1h3
ENSMUST00000002177.8,Nr1h3
ENSMUST00000136234.1,Nr1h3
ENSMUST00000150654.7,Nr1h3
ENSMUST00000130031.1,Nr1h3
ENSMUST00000133261.1,Nr1h3
ENSMUST00000111354.1,Nr1h3
ENSMUST00000208322.1,Nr1h2
ENSMUST00000107910.7,Nr1h2
ENSMUST00000167197.7,Nr1h2
ENSMUST00000123358.8,Nr1h2
ENSMUST00000128354.1,Nr1h2
ENSMUST00000132769.7,Nr1h2
ENSMUST00000137674.2,Nr1h2
ENSMUST00000209017.1,Nr1h2
ENSMUST00000142298.1,Nr1h2
ENSMUST00000136611.1,Nr1h2
ENSMUST00000073488.11,Nr1h2
ENSMUST00000141901.1,Nr1h2
ENSMUST00000128600.2,Nr1h2
ENSMUST00000208366.1,Nr1h2
ENSMUST00000207550.1,Nr1h2
ENSMUST00000207737.1,Nr1h2
ENSMUST00000107912.7,Nr1h2
ENSMUST00000107911.7,Nr1h2
ENSMUST00000029837.13,Uox
ENSMUST00000199489.4,Uox
ENSMUST00000147409.1,Uox
